Player_ID,Team_ID,Game_ID,Matchup,Game_day,Result,MINS,PTS,FGM,FGA,FGP,PM3,PA3,P3P,FTM,FTA,FTP,OREB,DREB,REB,AST,TOV,STL,BLK,PF,ID,Name
1627822,1610612743,0022100357,DEN @ CHI,2021-12-06,L,1,0,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,1627822,Petr Cornelie
203999,1610612743,0022100357,DEN @ CHI,2021-12-06,L,36,17,6,17,35.3,1,5,20.0,4,6,66.7,1,11,12,15,3,2,0,2,203999,Nikola Jokic
203932,1610612743,0022100357,DEN @ CHI,2021-12-06,L,39,18,7,16,43.8,2,6,33.3,2,4,50.0,3,3,6,1,3,0,0,2,203932,Aaron Gordon
203897,1610612741,0022100357,CHI vs. DEN,2021-12-06,W,39,32,13,23,56.5,3,9,33.3,3,4,75.0,0,3,3,8,3,1,0,3,203897,Zach LaVine
202696,1610612741,0022100357,CHI vs. DEN,2021-12-06,W,35,20,8,24,33.3,3,8,37.5,1,2,50.0,1,9,10,2,2,1,1,2,202696,Nikola Vucevic
201145,1610612743,0022100357,DEN @ CHI,2021-12-06,L,32,14,5,9,55.6,1,1,100.0,3,3,100.0,2,11,13,0,0,0,1,2,201145,Jeff Green
1628972,1610612741,0022100357,CHI vs. DEN,2021-12-06,W,24,6,2,6,33.3,0,1,0.0,2,3,66.7,2,6,8,1,0,0,0,1,1628972,Troy Brown Jr.
203210,1610612743,0022100357,DEN @ CHI,2021-12-06,L,11,2,1,7,14.3,0,2,0.0,0,0,,0,2,2,0,0,0,0,3,203210,JaMychal Green
1629006,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,7,0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,1629006,Josh Okogie
1628989,1610612737,0022100359,ATL @ MIN,2021-12-06,W,38,10,4,13,30.8,2,6,33.3,0,0,,0,5,5,4,2,0,1,2,1628989,Kevin Huerter
1628381,1610612737,0022100359,ATL @ MIN,2021-12-06,W,28,13,5,13,38.5,3,6,50.0,0,0,,2,4,6,1,0,0,1,4,1628381,John Collins
1627752,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,18,5,2,5,40.0,1,3,33.3,0,0,,1,0,1,1,0,2,0,1,1627752,Taurean Prince
203991,1610612737,0022100359,ATL @ MIN,2021-12-06,W,30,9,3,7,42.9,0,0,,3,4,75.0,5,11,16,4,1,1,4,1,203991,Clint Capela
101150,1610612737,0022100359,ATL @ MIN,2021-12-06,W,16,5,2,5,40.0,1,2,50.0,0,0,,0,0,0,0,1,0,0,3,101150,Lou Williams
201568,1610612737,0022100359,ATL @ MIN,2021-12-06,W,24,20,7,10,70.0,4,6,66.7,2,2,100.0,0,5,5,2,1,1,1,1,201568,Danilo Gallinari
1626153,1610612737,0022100359,ATL @ MIN,2021-12-06,W,17,3,1,2,50.0,1,2,50.0,0,0,,0,3,3,6,0,0,0,1,1626153,Delon Wright
1626157,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,41,31,11,24,45.8,4,6,66.7,5,7,71.4,4,12,16,6,0,0,1,5,1626157,Karl-Anthony Towns
1627789,1610612737,0022100359,ATL @ MIN,2021-12-06,W,38,23,8,18,44.4,7,14,50.0,0,0,,1,1,2,2,0,1,0,4,1627789,Timothe Luwawu-Cabarrot
1629162,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,22,7,2,5,40.0,1,2,50.0,2,2,100.0,1,2,3,4,0,1,0,1,1629162,Jordan McLaughlin
1630162,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,40,20,6,19,31.6,2,6,33.3,6,6,100.0,0,1,1,7,4,2,3,1,1630162,Anthony Edwards
1630183,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,22,5,2,9,22.2,1,3,33.3,0,0,,3,1,4,0,2,1,0,3,1630183,Jaden McDaniels
203476,1610612737,0022100359,ATL @ MIN,2021-12-06,W,13,9,3,4,75.0,3,4,75.0,0,0,,1,4,5,1,0,0,1,3,203476,Gorgui Dieng
1627736,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,28,24,9,18,50.0,6,13,46.2,0,0,,1,4,5,3,0,0,0,2,1627736,Malik Beasley
1629020,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,32,6,3,5,60.0,0,1,0.0,0,0,,4,9,13,1,0,1,0,0,1629020,Jarred Vanderbilt
1629027,1610612737,0022100359,ATL @ MIN,2021-12-06,W,36,29,7,18,38.9,4,9,44.4,11,13,84.6,2,5,7,11,5,2,0,1,1629027,Trae Young
1630195,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,18,2,1,6,16.7,0,1,0.0,0,0,,2,1,3,0,1,1,0,3,1630195,Leandro Bolmaro
1629675,1610612750,0022100359,MIN vs. ATL,2021-12-06,L,12,10,3,5,60.0,2,3,66.7,2,4,50.0,0,4,4,0,1,1,1,1,1629675,Naz Reid
203500,1610612763,0022100356,MEM @ MIA,2021-12-06,W,31,17,6,8,75.0,0,0,,5,9,55.6,7,9,16,2,2,1,1,3,203500,Steven Adams
1626145,1610612763,0022100356,MEM @ MIA,2021-12-06,W,32,14,4,10,40.0,3,5,60.0,3,3,100.0,0,1,1,7,2,0,0,2,1626145,Tyus Jones
1628415,1610612763,0022100356,MEM @ MIA,2021-12-06,W,36,21,8,21,38.1,3,6,50.0,2,2,100.0,0,3,3,8,3,2,0,3,1628415,Dillon Brooks
1628991,1610612763,0022100356,MEM @ MIA,2021-12-06,W,33,14,6,16,37.5,2,7,28.6,0,0,,1,2,3,1,1,1,2,2,1628991,Jaren Jackson Jr.
1629639,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,29,24,11,19,57.9,2,4,50.0,0,0,,1,2,3,4,5,0,0,0,1629639,Tyler Herro
1629723,1610612763,0022100356,MEM @ MIA,2021-12-06,W,23,3,1,3,33.3,1,1,100.0,0,0,,1,5,6,2,2,2,1,3,1629723,John Konchar
1630583,1610612763,0022100356,MEM @ MIA,2021-12-06,W,11,1,0,4,0.0,0,3,0.0,1,2,50.0,1,1,2,0,3,1,0,2,1630583,Santi Aldama
1630582,1610612763,0022100356,MEM @ MIA,2021-12-06,W,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1630582,Yves Pons
1630533,1610612763,0022100356,MEM @ MIA,2021-12-06,W,3,0,0,1,0.0,0,0,,0,0,,0,0,0,0,1,0,0,0,1630533,Ziaire Williams
1630217,1610612763,0022100356,MEM @ MIA,2021-12-06,W,31,21,7,15,46.7,3,8,37.5,4,4,100.0,1,7,8,2,2,2,1,3,1630217,Desmond Bane
1630209,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,17,6,3,6,50.0,0,1,0.0,0,0,,1,3,4,2,0,1,2,2,1630209,Omer Yurtseven
1629681,1610612763,0022100356,MEM @ MIA,2021-12-06,W,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1629681,Killian Tillie
1629644,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1629644,KZ Okpala
1629633,1610612763,0022100356,MEM @ MIA,2021-12-06,W,1,2,1,1,100.0,0,0,,0,0,,0,0,0,0,0,0,0,0,1629633,Jarrett Culver
1629622,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,6,0,0,1,0.0,0,0,,0,0,,0,0,0,0,1,0,0,0,1629622,Max Strus
1629216,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,24,4,1,5,20.0,0,4,0.0,2,2,100.0,1,4,5,4,4,2,1,5,1629216,Gabe Vincent
1629130,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,22,10,4,8,50.0,2,5,40.0,0,0,,0,3,3,0,2,1,0,0,1629130,Duncan Robinson
1629001,1610612763,0022100356,MEM @ MIA,2021-12-06,W,23,5,2,6,33.3,1,3,33.3,0,0,,2,1,3,4,3,2,0,0,1629001,De'Anthony Melton
200768,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,40,17,5,9,55.6,1,3,33.3,6,7,85.7,0,4,4,8,4,1,1,2,200768,Kyle Lowry
1628997,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,31,11,4,7,57.1,1,2,50.0,2,4,50.0,1,2,3,0,1,1,0,2,1628997,Caleb Martin
203473,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,21,4,2,4,50.0,0,0,,0,0,,1,5,6,0,1,0,2,4,203473,Dewayne Dedmon
202710,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,25,10,4,13,30.8,0,1,0.0,2,2,100.0,2,3,5,4,2,3,0,0,202710,Jimmy Butler
200782,1610612748,0022100356,MIA vs. MEM,2021-12-06,L,24,4,1,4,25.0,0,2,0.0,2,2,100.0,0,3,3,4,3,2,0,4,200782,P.J. Tucker
1630214,1610612763,0022100356,MEM @ MIA,2021-12-06,W,13,7,3,4,75.0,0,0,,1,1,100.0,3,2,5,0,0,0,1,0,1630214,Xavier Tillman
1629023,1610612766,0022100353,CHA vs. PHI,2021-12-06,L,32,16,6,17,35.3,4,11,36.4,0,1,0.0,1,7,8,4,0,1,3,4,1629023,P.J. Washington
1626162,1610612766,0022100353,CHA vs. PHI,2021-12-06,L,43,35,13,24,54.2,6,13,46.2,3,4,75.0,1,4,5,3,1,4,1,0,1626162,Kelly Oubre Jr.
1627788,1610612755,0022100353,PHI @ CHA,2021-12-06,W,17,8,3,9,33.3,0,4,0.0,2,2,100.0,0,4,4,3,0,0,0,1,1627788,Furkan Korkmaz
1627777,1610612755,0022100353,PHI @ CHA,2021-12-06,W,17,7,2,4,50.0,2,2,100.0,1,1,100.0,0,1,1,2,0,0,1,1,1627777,Georges Niang
203552,1610612755,0022100353,PHI @ CHA,2021-12-06,W,41,6,3,11,27.3,0,6,0.0,0,1,0.0,2,2,4,2,4,1,1,2,203552,Seth Curry
202699,1610612755,0022100353,PHI @ CHA,2021-12-06,W,41,21,7,18,38.9,2,5,40.0,5,7,71.4,2,9,11,4,1,1,2,1,202699,Tobias Harris
203083,1610612755,0022100353,PHI @ CHA,2021-12-06,W,12,6,3,5,60.0,0,0,,0,2,0.0,2,1,3,2,1,1,2,3,203083,Andre Drummond
201980,1610612755,0022100353,PHI @ CHA,2021-12-06,W,30,9,3,7,42.9,3,7,42.9,0,0,,0,4,4,3,3,0,2,0,201980,Danny Green
202330,1610612766,0022100353,CHA vs. PHI,2021-12-06,L,44,12,5,19,26.3,1,8,12.5,1,1,100.0,1,4,5,9,0,1,1,3,202330,Gordon Hayward
1630550,1610612766,0022100353,CHA vs. PHI,2021-12-06,L,20,8,3,5,60.0,1,3,33.3,1,2,50.0,0,2,2,2,0,0,1,1,1630550,JT Thor
1630547,1610612766,0022100353,CHA vs. PHI,2021-12-06,L,22,11,4,8,50.0,1,2,50.0,2,2,100.0,4,1,5,1,1,0,0,3,1630547,James Bouknight
1630208,1610612766,0022100353,CHA vs. PHI,2021-12-06,L,18,12,5,5,100.0,0,0,,2,2,100.0,3,2,5,2,0,0,0,1,1630208,Nick Richards
1630198,1610612755,0022100353,PHI @ CHA,2021-12-06,W,12,9,3,4,75.0,3,4,75.0,0,0,,0,1,1,1,2,1,0,2,1630198,Isaiah Joe
1629680,1610612755,0022100353,PHI @ CHA,2021-12-06,W,20,2,1,1,100.0,0,0,,0,0,,1,1,2,2,0,1,0,3,1629680,Matisse Thybulle
203954,1610612755,0022100353,PHI @ CHA,2021-12-06,W,41,43,15,20,75.0,1,2,50.0,12,14,85.7,1,14,15,7,3,1,0,3,203954,Joel Embiid
1628970,1610612766,0022100353,CHA vs. PHI,2021-12-06,L,43,16,6,16,37.5,1,6,16.7,3,4,75.0,1,5,6,6,2,0,0,4,1628970,Miles Bridges
1628998,1610612766,0022100353,CHA vs. PHI,2021-12-06,L,42,14,6,13,46.2,2,3,66.7,0,1,0.0,2,4,6,4,4,0,0,2,1628998,Cody Martin
1629003,1610612755,0022100353,PHI @ CHA,2021-12-06,W,35,16,6,8,75.0,4,6,66.7,0,0,,0,4,4,2,1,0,1,3,1629003,Shake Milton
1629647,1610612760,0022100354,OKC @ DET,2021-12-06,W,29,7,3,5,60.0,0,1,0.0,1,2,50.0,1,7,8,0,1,2,3,1,1629647,Darius Bazley
1630240,1610612765,0022100354,DET vs. OKC,2021-12-06,L,21,9,3,9,33.3,2,6,33.3,1,2,50.0,0,3,3,3,1,2,1,2,1630240,Saben Lee
1630180,1610612765,0022100354,DET vs. OKC,2021-12-06,L,40,15,5,16,31.3,3,8,37.5,2,2,100.0,2,5,7,2,0,2,0,2,1630180,Saddiq Bey
1629026,1610612760,0022100354,OKC @ DET,2021-12-06,W,27,12,5,8,62.5,1,1,100.0,1,2,50.0,0,3,3,3,0,4,2,2,1629026,Kenrich Williams
1628402,1610612765,0022100354,DET vs. OKC,2021-12-06,L,18,4,2,6,33.3,0,1,0.0,0,0,,1,0,1,0,2,0,0,2,1628402,Frank Jackson
1628367,1610612765,0022100354,DET vs. OKC,2021-12-06,L,14,7,3,5,60.0,1,2,50.0,0,0,,0,3,3,0,0,1,0,5,1628367,Josh Jackson
1626168,1610612765,0022100354,DET vs. OKC,2021-12-06,L,14,5,2,7,28.6,1,2,50.0,0,0,,3,3,6,0,0,0,0,2,1626168,Trey Lyles
202324,1610612760,0022100354,OKC @ DET,2021-12-06,W,17,6,3,4,75.0,0,0,,0,0,,1,4,5,1,0,0,1,0,202324,Derrick Favors
1630165,1610612765,0022100354,DET vs. OKC,2021-12-06,L,27,9,3,9,33.3,2,7,28.6,1,1,100.0,0,2,2,5,3,1,1,4,1630165,Killian Hayes
1630568,1610612765,0022100354,DET vs. OKC,2021-12-06,L,4,2,1,4,25.0,0,0,,0,0,,3,1,4,0,0,0,0,2,1630568,Luka Garza
1630526,1610612760,0022100354,OKC @ DET,2021-12-06,W,18,2,1,5,20.0,0,2,0.0,0,0,,2,6,8,0,1,0,0,0,1630526,Jeremiah Robinson-Earl
1629660,1610612760,0022100354,OKC @ DET,2021-12-06,W,4,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,1629660,Ty Jerome
203488,1610612760,0022100354,OKC @ DET,2021-12-06,W,16,8,3,6,50.0,2,5,40.0,0,0,,1,2,3,0,0,1,0,1,203488,Mike Muscala
1630595,1610612765,0022100354,DET vs. OKC,2021-12-06,L,36,28,11,24,45.8,6,11,54.5,0,0,,3,8,11,5,6,1,0,3,1630595,Cade Cunningham
1630191,1610612765,0022100354,DET vs. OKC,2021-12-06,L,29,4,2,3,66.7,0,0,,0,0,,3,6,9,1,1,1,3,3,1630191,Isaiah Stewart
1630197,1610612760,0022100354,OKC @ DET,2021-12-06,W,12,2,1,4,25.0,0,1,0.0,0,2,0.0,1,5,6,0,1,0,1,0,1630197,Aleksej Pokusevski
1628983,1610612760,0022100354,OKC @ DET,2021-12-06,W,37,30,9,20,45.0,0,2,0.0,12,15,80.0,0,2,2,13,3,0,2,3,1628983,Shai Gilgeous-Alexander
203924,1610612765,0022100354,DET vs. OKC,2021-12-06,L,35,20,9,16,56.3,1,4,25.0,1,1,100.0,1,5,6,5,3,0,2,1,203924,Jerami Grant
1629652,1610612760,0022100354,OKC @ DET,2021-12-06,W,37,28,9,19,47.4,5,10,50.0,5,5,100.0,0,2,2,0,1,2,2,3,1629652,Luguentz Dort
1630581,1610612760,0022100354,OKC @ DET,2021-12-06,W,30,12,5,6,83.3,0,1,0.0,2,2,100.0,0,0,0,5,4,1,0,2,1630581,Josh Giddey
1630544,1610612760,0022100354,OKC @ DET,2021-12-06,W,13,7,2,4,50.0,1,1,100.0,2,2,100.0,0,3,3,0,0,0,0,1,1630544,Tre Mann
202954,1610612754,0022100355,IND vs. WAS,2021-12-06,W,13,4,2,4,50.0,0,1,0.0,0,0,,0,0,0,4,1,0,0,3,202954,Brad Wanamaker
203078,1610612764,0022100355,WAS @ IND,2021-12-06,L,39,34,12,19,63.2,1,3,33.3,9,10,90.0,1,1,2,4,1,0,0,3,203078,Bradley Beal
203087,1610612754,0022100355,IND vs. WAS,2021-12-06,W,19,10,3,8,37.5,2,4,50.0,2,2,100.0,1,0,1,1,3,1,0,1,203087,Jeremy Lamb
1626149,1610612764,0022100355,WAS @ IND,2021-12-06,L,26,11,4,5,80.0,0,0,,3,4,75.0,1,4,5,2,3,3,1,0,1626149,Montrezl Harrell
1627734,1610612754,0022100355,IND vs. WAS,2021-12-06,W,36,30,11,15,73.3,0,1,0.0,8,8,100.0,4,6,10,6,3,3,1,3,1627734,Domantas Sabonis
1628988,1610612764,0022100355,WAS @ IND,2021-12-06,L,21,11,5,9,55.6,0,1,0.0,1,2,50.0,0,1,1,5,1,3,0,4,1628988,Aaron Holiday
1629052,1610612754,0022100355,IND vs. WAS,2021-12-06,W,29,12,4,6,66.7,3,3,100.0,1,2,50.0,2,6,8,1,1,0,1,1,1629052,Oshae Brissett
1630557,1610612764,0022100355,WAS @ IND,2021-12-06,L,19,10,4,6,66.7,2,2,100.0,0,0,,1,1,2,0,1,1,0,2,1630557,Corey Kispert
1630537,1610612754,0022100355,IND vs. WAS,2021-12-06,W,25,13,4,8,50.0,1,4,25.0,4,4,100.0,3,2,5,1,0,4,0,0,1630537,Chris Duarte
1630264,1610612764,0022100355,WAS @ IND,2021-12-06,L,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1630264,Anthony Gill
1630166,1610612764,0022100355,WAS @ IND,2021-12-06,L,16,2,1,4,25.0,0,0,,0,0,,2,1,3,3,0,1,0,3,1630166,Deni Avdija
1629655,1610612764,0022100355,WAS @ IND,2021-12-06,L,20,14,7,8,87.5,0,0,,0,1,0.0,3,5,8,0,0,0,0,4,1629655,Daniel Gafford
1629103,1610612754,0022100355,IND vs. WAS,2021-12-06,W,19,6,2,5,40.0,2,3,66.7,0,0,,1,2,3,1,2,1,1,3,1629103,Kelan Martin
1627763,1610612754,0022100355,IND vs. WAS,2021-12-06,W,36,17,6,13,46.2,0,2,0.0,5,5,100.0,2,4,6,8,2,0,0,3,1627763,Malcolm Brogdon
1627747,1610612754,0022100355,IND vs. WAS,2021-12-06,W,33,19,9,18,50.0,1,2,50.0,0,0,,0,0,0,2,1,1,3,3,1627747,Caris LeVert
1626167,1610612754,0022100355,IND vs. WAS,2021-12-06,W,30,5,2,5,40.0,0,3,0.0,1,1,100.0,0,7,7,1,2,0,4,3,1626167,Myles Turner
203484,1610612764,0022100355,WAS @ IND,2021-12-06,L,31,8,3,11,27.3,2,3,66.7,0,0,,1,2,3,4,3,1,0,2,203484,Kentavious Caldwell-Pope
202722,1610612764,0022100355,WAS @ IND,2021-12-06,L,3,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,202722,Davis Bertans
1628398,1610612764,0022100355,WAS @ IND,2021-12-06,L,39,14,6,12,50.0,2,4,50.0,0,0,,0,4,4,2,1,1,1,1,1628398,Kyle Kuzma
203526,1610612764,0022100355,WAS @ IND,2021-12-06,L,23,6,1,6,16.7,0,1,0.0,4,4,100.0,0,2,2,5,2,1,0,0,203526,Raul Neto
203110,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,29,7,3,4,75.0,0,0,,1,2,50.0,1,6,7,3,3,3,1,3,203110,Draymond Green
203914,1610612753,0022100361,ORL @ GSW,2021-12-06,L,28,17,6,10,60.0,3,6,50.0,2,3,66.7,0,3,3,1,2,1,0,3,203914,Gary Harris
203952,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,30,28,9,17,52.9,8,10,80.0,2,4,50.0,1,2,3,3,1,1,0,2,203952,Andrew Wiggins
1626172,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,13,7,2,3,66.7,0,0,,3,4,75.0,3,2,5,1,0,0,0,2,1626172,Kevon Looney
1630228,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,12,9,4,7,57.1,0,1,0.0,1,2,50.0,1,2,3,0,0,1,0,0,1630228,Jonathan Kuminga
202357,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,11,10,4,5,80.0,2,3,66.7,0,2,0.0,0,3,3,1,3,1,0,1,202357,Nemanja Bjelica
1627780,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,18,7,3,5,60.0,1,2,50.0,0,0,,1,3,4,1,0,0,0,3,1627780,Gary Payton II
1628964,1610612753,0022100361,ORL @ GSW,2021-12-06,L,18,2,1,4,25.0,0,3,0.0,0,0,,0,3,3,2,3,0,2,1,1628964,Mo Bamba
1628976,1610612753,0022100361,ORL @ GSW,2021-12-06,L,30,14,4,8,50.0,2,4,50.0,4,5,80.0,1,11,12,3,1,1,0,2,1628976,Wendell Carter Jr.
1629649,1610612753,0022100361,ORL @ GSW,2021-12-06,L,5,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,1629649,Ignas Brazdeikis
1629673,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,32,12,4,15,26.7,2,6,33.3,2,2,100.0,0,7,7,7,1,1,0,1,1629673,Jordan Poole
1630175,1610612753,0022100361,ORL @ GSW,2021-12-06,L,27,9,3,11,27.3,0,5,0.0,3,3,100.0,0,1,1,1,4,0,0,2,1630175,Cole Anthony
1630288,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,5,4,2,3,66.7,0,0,,0,0,,0,0,0,0,0,0,0,0,1630288,Jeff Dowtin
1630532,1610612753,0022100361,ORL @ GSW,2021-12-06,L,31,15,7,13,53.8,1,3,33.3,0,0,,3,1,4,6,1,3,0,0,1630532,Franz Wagner
1630541,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,5,2,1,1,100.0,0,0,,0,0,,0,0,0,0,0,1,0,0,1630541,Moses Moody
1630181,1610612753,0022100361,ORL @ GSW,2021-12-06,L,23,16,5,6,83.3,1,1,100.0,5,6,83.3,0,2,2,0,6,1,0,3,1630181,R.J. Hampton
201939,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,31,31,8,16,50.0,7,13,53.8,8,8,100.0,0,3,3,8,3,2,0,2,201939,Stephen Curry
203082,1610612753,0022100361,ORL @ GSW,2021-12-06,L,21,8,3,6,50.0,2,5,40.0,0,0,,1,4,5,0,3,0,0,0,203082,Terrence Ross
1627814,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,23,5,2,6,33.3,0,2,0.0,1,1,100.0,0,5,5,1,1,4,0,2,1627814,Damion Lee
1628539,1610612753,0022100361,ORL @ GSW,2021-12-06,L,14,3,1,3,33.3,1,3,33.3,0,0,,0,3,3,0,1,1,0,1,1628539,Mychal Mulder
1629021,1610612753,0022100361,ORL @ GSW,2021-12-06,L,17,1,0,5,0.0,0,3,0.0,1,1,100.0,0,3,3,3,1,1,0,5,1629021,Moritz Wagner
1629308,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,13,4,1,1,100.0,0,0,,2,4,50.0,0,2,2,1,3,0,1,0,1629308,Juan Toscano-Anderson
1629643,1610612753,0022100361,ORL @ GSW,2021-12-06,L,25,10,3,9,33.3,1,4,25.0,3,4,75.0,0,2,2,1,0,2,2,2,1629643,Chuma Okeke
203490,1610612744,0022100361,GSW vs. ORL,2021-12-06,W,20,0,0,4,0.0,0,3,0.0,0,0,,0,1,1,2,0,1,0,3,203490,Otto Porter Jr.
1626204,1610612757,0022100362,POR vs. LAC,2021-12-06,L,32,4,1,3,33.3,0,2,0.0,2,2,100.0,0,5,5,0,0,1,0,0,1626204,Larry Nance Jr.
203469,1610612757,0022100362,POR vs. LAC,2021-12-06,L,16,4,2,7,28.6,0,0,,0,0,,4,5,9,1,1,0,2,2,203469,Cody Zeller
1628372,1610612757,0022100362,POR vs. LAC,2021-12-06,L,39,13,6,11,54.5,1,1,100.0,0,0,,2,4,6,7,7,1,1,1,1628372,Dennis Smith Jr.
1628392,1610612746,0022100362,LAC @ POR,2021-12-06,W,13,5,2,3,66.7,0,0,,1,1,100.0,0,0,0,1,0,0,4,6,1628392,Isaiah Hartenstein
1629604,1610612757,0022100362,POR vs. LAC,2021-12-06,L,9,3,1,1,100.0,1,1,100.0,0,0,,0,1,1,1,2,0,0,3,1629604,CJ Elleby
1627826,1610612746,0022100362,LAC @ POR,2021-12-06,W,28,5,1,2,50.0,0,0,,3,6,50.0,2,4,6,0,1,1,3,3,1627826,Ivica Zubac
1629611,1610612746,0022100362,LAC @ POR,2021-12-06,W,18,6,3,8,37.5,0,1,0.0,0,0,,1,5,6,1,0,0,0,2,1629611,Terance Mann
1630527,1610612746,0022100362,LAC @ POR,2021-12-06,W,20,13,5,11,45.5,3,6,50.0,0,0,,0,1,1,0,3,0,0,0,1630527,Brandon Boston Jr.
201586,1610612746,0022100362,LAC @ POR,2021-12-06,W,7,0,0,1,0.0,0,0,,0,0,,1,0,1,1,0,0,0,2,201586,Serge Ibaka
202331,1610612746,0022100362,LAC @ POR,2021-12-06,W,39,21,9,18,50.0,0,3,0.0,3,5,60.0,0,8,8,4,4,4,0,2,202331,Paul George
202339,1610612746,0022100362,LAC @ POR,2021-12-06,W,16,4,2,4,50.0,0,2,0.0,0,0,,1,0,1,1,2,1,0,0,202339,Eric Bledsoe
202694,1610612746,0022100362,LAC @ POR,2021-12-06,W,31,17,7,15,46.7,3,8,37.5,0,0,,0,2,2,4,2,2,0,1,202694,Marcus Morris Sr.
202704,1610612746,0022100362,LAC @ POR,2021-12-06,W,32,16,7,19,36.8,2,10,20.0,0,0,,1,5,6,6,0,0,0,2,202704,Reggie Jackson
203463,1610612757,0022100362,POR vs. LAC,2021-12-06,L,8,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,203463,Ben McLemore
203496,1610612757,0022100362,POR vs. LAC,2021-12-06,L,30,2,1,8,12.5,0,5,0.0,0,0,,1,9,10,1,1,3,2,3,203496,Robert Covington
203503,1610612757,0022100362,POR vs. LAC,2021-12-06,L,32,4,2,4,50.0,0,2,0.0,0,0,,0,4,4,3,1,1,0,1,203503,Tony Snell
203994,1610612757,0022100362,POR vs. LAC,2021-12-06,L,30,31,12,19,63.2,1,2,50.0,6,10,60.0,0,5,5,1,3,0,1,5,203994,Jusuf Nurkic
1626181,1610612757,0022100362,POR vs. LAC,2021-12-06,L,44,29,10,24,41.7,2,8,25.0,7,8,87.5,0,5,5,1,3,0,0,3,1626181,Norman Powell
1628379,1610612746,0022100362,LAC @ POR,2021-12-06,W,36,15,5,11,45.5,3,6,50.0,2,2,100.0,1,5,6,0,1,0,0,3,1628379,Luke Kennard
1627749,1610612759,0022100360,SAS @ PHX,2021-12-06,L,34,17,7,12,58.3,2,2,100.0,1,2,50.0,1,5,6,14,4,2,0,2,1627749,Dejounte Murray
101108,1610612756,0022100360,PHX vs. SAS,2021-12-06,W,35,21,9,18,50.0,2,5,40.0,1,3,33.3,0,3,3,10,3,1,1,3,101108,Chris Paul
203926,1610612759,0022100360,SAS @ PHX,2021-12-06,L,26,14,5,9,55.6,3,5,60.0,1,1,100.0,0,2,2,2,1,0,0,1,203926,Doug McDermott
201580,1610612756,0022100360,PHX vs. SAS,2021-12-06,W,13,13,5,7,71.4,0,0,,3,5,60.0,4,3,7,0,1,0,0,1,201580,JaVale McGee
1627854,1610612759,0022100360,SAS @ PHX,2021-12-06,L,24,15,6,13,46.2,1,2,50.0,2,3,66.7,0,3,3,1,1,0,0,1,1627854,Bryn Forbes
1629022,1610612759,0022100360,SAS @ PHX,2021-12-06,L,20,6,2,6,33.3,2,4,50.0,0,0,,0,1,1,3,1,1,0,1,1629022,Lonnie Walker IV
203109,1610612756,0022100360,PHX vs. SAS,2021-12-06,W,31,19,7,14,50.0,4,10,40.0,1,2,50.0,2,4,6,0,2,1,1,4,203109,Jae Crowder
