,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM_ID
18,19,Detroit Pistons,82,37,45,0.451,48.7,94.2,34.9,77.7,44.9,3.6,11.4,31.2,20.8,27.9,74.5,12.7,28.5,41.2,19.5,14.6,8.3,4.2,4.7,22.0,0.2,1.6,1610612765
19,20,Boston Celtics,82,36,46,0.439,48.1,95.9,36.7,84.6,43.4,5.1,15.2,33.2,17.4,24.0,72.6,14.6,24.9,39.5,22.1,16.2,12.0,4.5,5.0,26.9,0.2,-2.6,1610612738
20,20,Milwaukee Bucks,82,36,46,0.439,48.6,94.5,35.6,78.0,45.6,3.0,8.6,35.4,20.3,26.4,76.7,12.6,27.3,39.9,20.1,16.9,8.9,4.4,4.9,23.4,0.2,-1.9,1610612749
21,22,Philadelphia 76ers,82,31,51,0.37799999999999995,48.2,93.3,34.6,78.2,44.3,3.0,9.9,30.0,21.1,28.7,73.7,13.7,28.0,41.7,21.1,16.5,8.9,6.0,6.2,22.9,0.1,-2.4,1610612755
22,23,Sacramento Kings,82,27,55,0.32899999999999996,48.1,93.1,36.1,81.5,44.2,3.5,9.8,35.1,17.6,25.6,68.7,13.3,28.1,41.4,22.4,15.5,7.3,5.1,5.7,22.1,0.0,-5.6,1610612758
23,24,Dallas Mavericks,82,20,62,0.244,48.5,91.4,35.1,82.4,42.7,5.1,14.4,35.7,16.0,21.2,75.3,12.3,27.8,40.1,18.7,14.4,7.9,5.7,4.6,20.0,0.2,-6.1,1610612742
24,25,Golden State Warriors,82,19,63,0.23199999999999998,48.4,88.3,34.7,83.9,41.3,2.3,8.5,27.2,16.6,23.3,71.0,15.7,30.2,45.9,20.8,16.7,7.6,5.5,5.8,22.7,0.1,-9.1,1610612744
25,25,Vancouver Grizzlies,82,19,63,0.23199999999999998,48.4,96.6,36.7,80.1,45.8,4.0,11.0,36.2,19.3,26.2,73.9,13.2,28.2,41.4,23.9,17.1,7.5,4.3,6.6,22.1,0.2,-7.3,1610612763
26,27,Los Angeles Clippers,82,17,65,0.207,48.2,95.9,35.7,81.6,43.8,6.4,17.9,35.8,18.0,25.0,72.3,12.7,27.8,40.4,18.7,16.1,7.6,5.6,5.0,22.3,0.1,-7.4,1610612746
27,28,Toronto Raptors,82,16,66,0.195,48.6,94.9,36.2,83.1,43.5,4.5,13.2,34.3,18.0,25.1,71.8,14.5,26.2,40.7,21.3,16.7,9.4,8.1,6.3,22.6,0.1,-9.3,1610612761
28,29,Denver Nuggets,82,11,71,0.134,48.1,89.0,32.6,78.2,41.8,3.5,10.9,32.3,20.2,26.2,77.2,12.7,26.3,39.0,18.9,16.0,8.1,4.8,6.5,23.6,0.2,-11.8,1610612743
