,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PLAYER_ID,TEAM_ID
12,13,LaMarcus Aldridge,POR,25,6,2,4,43.0,20.8,8.8,19.2,46.1,0.0,0.0,0.0,3.2,4.0,79.2,2.7,4.8,7.5,1.3,1.5,1.3,1.7,3.2,39.3,2,0,-8.5,200746,1610612757
13,14,Paul Pierce,BOS,33,9,5,4,38.2,20.8,7.6,16.4,45.9,2.3,5.2,44.7,3.3,3.8,88.2,0.6,4.4,5.0,2.8,2.7,1.3,0.4,3.3,33.6,0,0,1.0,1718,1610612738
14,15,Manu Ginobili,SAS,33,5,2,3,34.9,20.6,6.2,14.0,44.3,1.8,5.6,32.1,6.4,8.2,78.0,0.4,3.6,4.0,4.2,3.4,2.6,0.6,2.6,37.9,0,0,3.8,1938,1610612759
15,16,Tony Parker,SAS,29,6,2,4,36.8,19.7,7.2,15.5,46.2,0.2,1.3,12.5,5.2,6.8,75.6,0.2,2.5,2.7,5.2,3.3,1.3,0.3,1.7,32.3,0,0,-3.2,2225,1610612759
16,17,Ray Allen,BOS,35,9,5,4,40.1,18.9,6.3,12.1,52.3,3.6,6.2,57.1,2.7,2.8,96.0,0.6,3.2,3.8,2.4,1.1,1.2,0.1,2.3,30.0,0,0,6.0,951,1610612738
17,18,Joe Johnson,ATL,30,12,6,6,41.4,18.8,7.3,16.5,43.9,1.5,3.5,42.9,2.8,3.5,81.0,1.5,3.1,4.6,3.3,2.6,1.1,0.1,1.6,30.3,1,0,-4.8,2207,1610612737
18,19,Chris Bosh,MIA,27,21,14,7,39.7,18.6,6.6,13.9,47.4,0.0,0.2,0.0,5.4,6.7,81.4,2.2,6.2,8.5,1.1,1.9,0.7,0.9,2.3,33.2,8,0,3.3,2547,1610612748
19,20,Jason Terry,DAL,33,21,16,5,32.6,17.5,6.1,12.8,47.8,2.0,4.5,44.2,3.3,4.0,84.3,0.3,1.6,1.9,3.2,1.5,1.2,0.1,2.1,27.2,0,0,7.0,1891,1610612742
20,21,Luol Deng,CHI,26,16,9,7,42.9,16.9,6.1,14.4,42.6,1.4,4.3,32.4,3.3,3.9,83.9,1.7,4.9,6.6,2.7,1.6,1.5,0.6,2.5,33.6,2,0,6.0,2736,1610612741
21,22,Carl Landry,NOH,27,6,2,4,35.4,15.8,5.2,11.3,45.6,0.0,0.0,0.0,5.5,6.0,91.7,1.8,3.2,5.0,1.0,2.0,0.7,0.5,4.2,24.8,0,0,-7.0,201171,1610612740
